timestamp,gps_lat,gps_lon,qmi_tag,rat_mode,lte_plmn,lte_tac,lte_ecgi,lte_earfcn,lte_pci,lte_rsrp_dbm,lte_rsrq_db,lte_rssi_dbm,nr_plmn,nr_tac,nr_nci,nr_arfcn,nr_pci,nr_rsrp_dbm,nr_rsrq_db,nr_snr_db,lte_interfreq_neighbors_json
2026-05-07T13:02:00.076135Z,,,QMI,lte,24201,33132,51474947,1450,395,-69.3,-12.5,-36.6,,,,,,,,,[]
2026-05-07T13:02:11.425308Z,,,QMI,lte,24201,33132,51474944,1450,393,-60.0,-8.9,-30.9,,,,,,,,,[]
2026-05-07T13:02:19.098046Z,,,QMI,lte,24201,33132,51474944,1450,393,-68.2,-12.7,-33.3,,,,,,,,,[]
2026-05-07T13:02:24.660570Z,,,QMI,lte,24201,33132,51474944,1450,393,-74.4,-11.8,-42.2,,,,,,,,,[]
2026-05-07T13:02:30.796294Z,,,QMI,lte,24201,33132,52109312,1450,141,-59.7,-9.3,-29.6,,,,,,,,,[]
2026-05-07T13:02:36.410248Z,,,QMI,lte,24201,33132,52109312,1450,141,-49.6,-13.5,-15.3,,,,,,,,,[]
2026-05-07T13:02:41.968295Z,,,QMI,lte,24201,33132,52109312,1450,141,-55.5,-10.9,-25.6,,,,,,,,,[]
2026-05-07T13:02:47.505652Z,,,QMI,lte,24201,33132,52109312,1450,141,-66.5,-14.2,-32.6,,,,,,,,,[]
2026-05-07T13:02:53.822234Z,,,QMI,lte,24201,33132,52109316,1450,142,-68.5,-10.5,-38.7,,,,,,,,,[]
2026-05-07T13:02:59.469439Z,,,QMI,lte,24201,33132,52109316,1450,142,-78.5,-11.6,-46.5,,,,,,,,,[]
2026-05-07T13:03:05.034245Z,,,QMI,lte,24201,33132,52109316,1450,142,-76.6,-12.1,-45.3,,,,,,,,,[]
2026-05-07T13:03:11.194253Z,,,QMI,lte,24201,33132,51364098,1450,396,-75.9,-9.1,-45.6,,,,,,,,,[]
2026-05-07T13:03:16.770255Z,,,QMI,lte,24201,33132,51364098,1450,396,-76.7,-8.4,-48.5,,,,,,,,,[]
2026-05-07T13:03:22.920321Z,,,QMI,lte,24201,33132,51364098,1450,396,-75.0,-12.2,-40.2,,,,,,,,,[]
2026-05-07T13:03:28.480317Z,,,QMI,lte,24201,33132,51364098,1450,396,-67.2,-9.6,-39.1,,,,,,,,,[]
2026-05-07T13:03:34.009737Z,,,QMI,lte,24201,33132,51364098,1450,396,-63.6,-8.2,-35.5,,,,,,,,,[]
2026-05-07T13:03:41.246567Z,,,QMI,lte,24201,33132,51364098,1450,396,-66.7,-14.7,-31.6,,,,,,,,,[]
2026-05-07T13:03:47.453853Z,,,QMI,lte,24201,33132,51364104,1450,398,-64.2,-11.1,-32.2,,,,,,,,,[]
2026-05-07T13:03:53.079834Z,,,QMI,lte,24201,33132,51364104,1450,398,-58.4,-10.2,-28.2,,,,,,,,,[]
2026-05-07T13:03:58.660062Z,,,QMI,lte,24201,33132,51364104,1450,398,-69.2,-10.5,-39.3,,,,,,,,,[]
2026-05-07T13:04:04.183834Z,,,QMI,lte,24201,33132,51364104,1450,398,-72.0,-9.7,-42.2,,,,,,,,,[]
2026-05-07T13:04:09.703853Z,,,QMI,nsa,24201,33132,51364104,1450,398,-70.4,-10.6,-40.8,,,,643296,,,,,"[{""earfcn"":""3150"",""pci"":""398"",""rsrp"":""-83.0"",""rsrq"":""-10.1"",""rssi"":""-63.9""},{""earfcn"":""3348"",""pci"":""383"",""rsrp"":""-84.9"",""rsrq"":""-11.0"",""rssi"":""-65.2""}]"
